"SortOrder1","Goal","Target","Indicator","Series Code","Series Description","SortOrder2","Country or Area","SIDS","LDC","LLDC","Frequency","Unit","Location","Age Group","Sex","Source Type","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"030702","3","3.7","3.7.2","SP_DYN_ADKL","SD                                                                          Adolescent birth rate per 1,000 adolescent women aged 15-19","01000000","World","False","False","False","Annual","Per 1,000 population (Units)","Total","15 - 19","Female","Not available","","","","","","","","","","","","","","","","","","","","","56.00","NA, 29, 93","","","","","","","","","50.50","NA, 29, 93","","","","","","","","","47.20","NA, 29, 93","","","","","","","","","44.10","NA, 29, 93","",""
"030901","3","3.9","3.9.1","SH_STA_AIRP","SD                                                                          Mortality rate attributed to household and ambient air pollution","01000000","World","False","False","False","Annual","Per 100,000 population (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.00","NA, 31, 77","","","","","","","",""
"030902","3","3.9","3.9.2","SH_STA_WASH","SD                                                                          Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene","01000000","World","False","False","False","Annual","Per 100,000 population (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.37","NA, 33","","","","","","","",""
"040201","4","4.2","4.2.1","SE_DEV_ONTRK","+                                                                          Percentage of children aged 36-59 months who are developmentally on track in at least three of the following domains: literacy-numeracy, physical development, social-emotional development and learning","01000000","World","False","False","False","Annual","Percent (Units)","Total","36 - 59 months","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.10","NA, 3, 69","",""
"050301","5","5.3","5.3.1","SP_DYN_MRBF15","SD                                                                          Proportion of women aged 20-24 years who were married by age 15","01000000","World","False","False","False","Annual","Percent (Units)","Total","20 - 24","Female","Not available","","","","","","","","","","","","","","","","","","","","","10.90","NA, 94","","","","","","","","","10.50","NA, 94","","","","","","","","","9.40","NA, 94","","","","","","","","","7.50","NA, 9, 94","",""
"050301","5","5.3","5.3.1","SP_DYN_MRBF18","SD                                                                          Proportion of women aged 20-24 years who were married by age 18","01000000","World","False","False","False","Annual","Percent (Units)","Total","20 - 24","Female","Not available","","","","","","","","","","","","","","","","","","","","","30.60","NA, 95","","","","","","","","","30.10","NA, 95","","","","","","","","","27.70","NA, 95","","","","","","","","","25.90","NA, 9, 95","",""
"050302","5","5.3","5.3.2","SH_STA_FGMS","+                                                                          Proportion of girls aged 15-19 who have undergone FGM/C","01000000","World","False","False","False","Annual","Percent (Units)","Total","15 - 19","Female","Not available","","","","","","","","","","","","","","","","","","","","","46.50","NA, 79","","","","","","","","","44.00","NA, 79","","","","","","","","","41.30","NA, 79","","","","","","","","","36.60","NA, 79","",""
"050501","5","5.5","5.5.1","SG_GEN_PARL","SD                                                                          Proportion of seats held by women in national parliaments","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Female","Not available","","","","","","","","","","","","","","","","","","","","","13.80","NA","","","","","","","","","16.10","NA","","","","","","","","","19.20","NA","","","","","","","","","","","22.70","NA"
"060101","6","6.1","6.1.1","SH_H2O_IMPR","+                                                                          Proportion of population using improved drinking water sources","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","82.50","NA","","","","","","","","","85.60","NA","","","","","","","","","88.40","NA","","","","","","","","","91.10","NA","",""
"060201","6","6.2","6.2.1","SH_SAN_IMPR","+                                                                          Proportion of population using improved sanitation facilities","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","58.90","NA","","","","","","","","","62.00","NA","","","","","","","","","65.00","NA","","","","","","","","","67.70","NA","",""
"060402","6","6.4","6.4.2","ER_H2O_STRESS","SD                                                                          Level of water stress: freshwater withdrawal as a proportion of available freshwater resources","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.80","NA","","","","","","","",""
"060501","6","6.5","6.5.1","ER_H2O_INTG","+                                                                          Proportion of countries that have fully implemented national integrated water resources management plans or equivalent","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.80","NA, 61","","","","","","","",""
"060501","6","6.5","6.5.1","ER_H2O_INTGAD","+                                                                          Proportion of countries that are at advanced stage of implementation of national integrated water resources management plans or equivalent","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.00","NA, 61","","","","","","","",""
"060501","6","6.5","6.5.1","ER_H2O_INTGDV","+                                                                          Proportion of countries that have developed but are not yet implementing national integrated water resources management plans or equivalent","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.10","NA, 61","","","","","","","",""
"060501","6","6.5","6.5.1","ER_H2O_INTGNA","+                                                                          Proportion of countries where national integrated water resources management plans or equivalent are not relevant","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.30","NA, 61","","","","","","","",""
"060501","6","6.5","6.5.1","ER_H2O_INTGSD","+                                                                          Proportion of countries that have started implementing national integrated water resources management plans or equivalent","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.70","NA, 61","","","","","","","",""
"060501","6","6.5","6.5.1","ER_H2O_INTGUD","+                                                                          Proportion of countries where national integrated water resources management plans or equivalent are under development","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.10","NA, 61","","","","","","","",""
"060801","6","6.b","6.b.1","ER_H2O_PARTIC","+                                                                          Proportion of countries with high level of users/communities participating in planning programs in water management","01000000","World","False","False","False","Annual","Percent (Units)","Rural","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.30","NA, 1","","","",""
"060801","6","6.b","6.b.1","ER_H2O_PARTIC","+                                                                          Proportion of countries with high level of users/communities participating in planning programs in water management","01000000","World","False","False","False","Annual","Percent (Units)","Urban","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.80","NA, 1","","","",""
"060801","6","6.b","6.b.1","ER_H2O_PROCED","+                                                                          Proportion of countries with clearly defined procedures in law or policy for participation by service users/communities in planning program in water management","01000000","World","False","False","False","Annual","Percent (Units)","Rural","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.00","NA, 2","","","",""
"060801","6","6.b","6.b.1","ER_H2O_PROCED","+                                                                          Proportion of countries with clearly defined procedures in law or policy for participation by service users/communities in planning program in water management","01000000","World","False","False","False","Annual","Percent (Units)","Urban","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.80","NA, 2","","","",""
"060801","6","6.b","6.b.1","ER_HYG_PARTIC","+                                                                          Proportion of countries with high level of users/communities participating in planning programs in hygiene promotion","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.80","NA, 1","","","",""
"060801","6","6.b","6.b.1","ER_HYG_PROCED","+                                                                          Proportion of countries with clearly defined procedures in law or policy for participation by service users/communities in planning program in hygiene promotion","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.30","NA, 1","","","",""
"060801","6","6.b","6.b.1","ER_SAN_PARTIC","+                                                                          Proportion of countries with high level of users/communities participating in planning programs in sanitation management","01000000","World","False","False","False","Annual","Percent (Units)","Rural","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.50","NA, 1","","","",""
"060801","6","6.b","6.b.1","ER_SAN_PARTIC","+                                                                          Proportion of countries with high level of users/communities participating in planning programs in sanitation management","01000000","World","False","False","False","Annual","Percent (Units)","Urban","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.60","NA, 1","","","",""
"060801","6","6.b","6.b.1","ER_SAN_PROCED","+                                                                          Proportion of countries with clearly defined procedures in law or policy for participation by service users/communities in planning program in sanitation management","01000000","World","False","False","False","Annual","Percent (Units)","Rural","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.70","NA, 1","","","",""
"060801","6","6.b","6.b.1","ER_SAN_PROCED","+                                                                          Proportion of countries with clearly defined procedures in law or policy for participation by service users/communities in planning program in sanitation management","01000000","World","False","False","False","Annual","Percent (Units)","Urban","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.50","NA, 1","","","",""
"070101","7","7.1","7.1.1","EG_ELC_ACCS","SD                                                                          Proportion of population with access to electricity","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","79.40","NA, 12, 54","","","","","","","","","","","","","","","","","","","83.20","NA, 12, 54","","","84.70","NA, 12, 54","","","","","","","",""
"070102","7","7.1","7.1.2","EG_EGY_CLEAN","SD                                                                          Proportion of population with primary reliance on clean fuels and technology","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.50","NA, 53","","","","","","","","","56.00","NA, 53","","","","","","","57.80","NA, 53","","","",""
"070201","7","7.2","7.2.1","EG_FEC_RNEW","SD                                                                          Renewable energy share in the total final energy consumption","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","17.40","NA","","","","","","","","","17.00","NA","","","","","","","","","17.80","NA","","","18.10","NA","","","","","","","",""
"070301","7","7.3","7.3.1","EG_EGY_PRIM","SD                                                                          Energy intensity level of primary energy","01000000","World","False","False","False","Annual","Megajoules per USD constant 2011 PPP GDP (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","6.70","NA","","","","","","","","","6.30","NA","","","","","","","","","5.90","NA","","","5.70","NA","","","","","","","",""
"080201","8","8.2","8.2.1","SL_EMP_PCAP","SD                                                                          Growth rate of real GDP per employed person","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","2.10","NA, 40, 87","","","","","","","","","2.10","NA, 40, 87","","","","","","","","","2.60","NA, 40, 87","","","","","","","","","2.10","NA, 40, 87","",""
"080401","8","8.4","8.4.1","EN_MAT_FTPRPC","SD                                                                          Material footprint per capita","01000000","World","False","False","False","Annual","Metric Tons (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","8.00","NA, 59","","","","","","","","","9.10","NA, 59","","","","","","","","","10.10","NA, 59","","","","","","","","","","","",""
"080401","8","8.4","8.4.1","EN_MAT_FTPRPG","SD                                                                          Material footprint per unit of GDP","01000000","World","False","False","False","Annual","Kilograms (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","22.90","NA, 59","","","","","","","","","24.20","NA, 59","","","","","","","","","21.00","NA, 59","","","","","","","","","","","",""
"080401","8","8.4","8.4.1","EN_MAT_FTPRTN","SD                                                                          Material footprint","01000000","World","False","False","False","Annual","Metric Tons (Millions)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","48 772.8","NA, 60","","","","","","","","","5 9015.5","NA, 60","","","","","","","","","69 618.8","NA, 60","","","","","","","","","","","",""
"080402","8","8.4","8.4.2","EN_MAT_DOMCMPC","SD                                                                          Domestic material consumption per capita","01000000","World","False","False","False","Annual","Metric Tons (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","8.00","NA, 58","","","","","","","","","9.00","NA, 58","","","","","","","","","10.10","NA, 58","","","","","","","","","","","",""
"080402","8","8.4","8.4.2","EN_MAT_DOMCMPG","SD                                                                          Domestic material consumption per unit of GDP","01000000","World","False","False","False","Annual","Kilograms (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","1.20","NA, 58","","","","","","","","","1.30","NA, 58","","","","","","","","","1.30","NA, 58","","","","","","","","","","","",""
"080402","8","8.4","8.4.2","EN_MAT_DOMCMPT","SD                                                                          Domestic material consumption","01000000","World","False","False","False","Annual","Metric Tons (Millions)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","48 912.5","NA","","","","","","","","","60 231.4","NA","","","","","","","","","71 274.5","NA","","","","","","","","","","","",""
"080502","8","8.5","8.5.2","SL_TLF_UEM","SD                                                                          Unemployment rate","01000000","World","False","False","False","Annual","Percent (Units)","Total","15 - 24","Female","Not available","","","","","","","","","","","","","","","","","","","","","15.80","NA, 42","","","","","","","","","16.00","NA, 42","","","","","","","","","15.80","NA, 42","","","","","","","","","16.20","NA, 42","",""
"080502","8","8.5","8.5.2","SL_TLF_UEM","SD                                                                          Unemployment rate","01000000","World","False","False","False","Annual","Percent (Units)","Total","15 - 24","Male","Not available","","","","","","","","","","","","","","","","","","","","","15.10","NA, 42","","","","","","","","","14.40","NA, 42","","","","","","","","","14.40","NA, 42","","","","","","","","","14.30","NA, 42","",""
"080502","8","8.5","8.5.2","SL_TLF_UEM","SD                                                                          Unemployment rate","01000000","World","False","False","False","Annual","Percent (Units)","Total","15 - 24","Total","Not available","","","","","","","","","","","","","","","","","","","","","15.40","NA, 42","","","","","","","","","15.10","NA, 42","","","","","","","","","14.90","NA, 42","","","","","","","","","15.00","NA, 42","",""
"080502","8","8.5","8.5.2","SL_TLF_UEM","SD                                                                          Unemployment rate","01000000","World","False","False","False","Annual","Percent (Units)","Total","15+","Female","Not available","","","","","","","","","","","","","","","","","","","","","7.40","NA, 42, 91","","","","","","","","","7.20","NA, 42, 91","","","","","","","","","7.00","NA, 42, 91","","","","","","","","","6.70","NA, 42, 91","",""
"080502","8","8.5","8.5.2","SL_TLF_UEM","SD                                                                          Unemployment rate","01000000","World","False","False","False","Annual","Percent (Units)","Total","15+","Male","Not available","","","","","","","","","","","","","","","","","","","","","6.60","NA, 42, 91","","","","","","","","","6.20","NA, 42, 91","","","","","","","","","6.10","NA, 42, 91","","","","","","","","","5.80","NA, 42, 91","",""
"080502","8","8.5","8.5.2","SL_TLF_UEM","SD                                                                          Unemployment rate","01000000","World","False","False","False","Annual","Percent (Units)","Total","15+","Total","Not available","","","","","","","","","","","","","","","","","","","","","6.90","NA, 5, 42","","","","","","","","","6.60","NA, 6, 42","","","","","","","","","6.50","NA, 7, 42","","","","","","","","","6.10","NA, 8, 42","",""
"080502","8","8.5","8.5.2","SL_TLF_UEM","SD                                                                          Unemployment rate","01000000","World","False","False","False","Annual","Percent (Units)","Total","25+","Female","Not available","","","","","","","","","","","","","","","","","","","","","5.40","NA, 42","","","","","","","","","5.20","NA, 42","","","","","","","","","5.20","NA, 42","","","","","","","","","5.00","NA, 42","",""
"080502","8","8.5","8.5.2","SL_TLF_UEM","SD                                                                          Unemployment rate","01000000","World","False","False","False","Annual","Percent (Units)","Total","25+","Male","Not available","","","","","","","","","","","","","","","","","","","","","4.70","NA, 42","","","","","","","","","4.30","NA, 42","","","","","","","","","4.50","NA, 42","","","","","","","","","4.30","NA, 42","",""
"080502","8","8.5","8.5.2","SL_TLF_UEM","SD                                                                          Unemployment rate","01000000","World","False","False","False","Annual","Percent (Units)","Total","25+","Total","Not available","","","","","","","","","","","","","","","","","","","","","4.90","NA, 42","","","","","","","","","4.70","NA, 42","","","","","","","","","4.80","NA, 42","","","","","","","","","4.60","NA, 42","",""
"080701","8","8.7","8.7.1","SL_TLF_CHD","+                                                                          Proportion of children aged 5-17 years in employment","01000000","World","False","False","False","Annual","Percent (Units)","Total","5 - 17","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.70","NA, 41","","","","","","","",""
"080701","8","8.7","8.7.1","SL_TLF_CHDHAZ","+                                                                          Proportion of children aged 5-17 years engaged in hazardous work","01000000","World","False","False","False","Annual","Percent (Units)","Total","5 - 17","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.40","NA, 41","","","","","","","",""
"080701","8","8.7","8.7.1","SL_TLF_CHDHAZN","+                                                                          Number of children aged 5-17 years engaged in hazardous work","01000000","World","False","False","False","Annual","Number (Thousands)","Total","5 - 17","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85,344.00","NA, 41, 88","","","","","","","",""
"080701","8","8.7","8.7.1","SL_TLF_CHDLBR","SD                                                                          Proportion of children aged 5-17 years engaged in labour","01000000","World","False","False","False","Annual","Percent (Units)","Total","5 - 17","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.60","NA, 41","","","","","","","",""
"080701","8","8.7","8.7.1","SL_TLF_CHDLBRN","SD                                                                          Number of children aged 5-17 years engaged in labour","01000000","World","False","False","False","Annual","Number (Thousands)","Total","5 - 17","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167,956.00","NA, 41, 89","","","","","","","",""
"080701","8","8.7","8.7.1","SL_TLF_CHDN","+                                                                          Number of children aged 5-17 years in employment","01000000","World","False","False","False","Annual","Number (Thousands)","Total","5 - 17","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264,427.00","NA, 41, 90","","","","","","","",""
"080801","8","8.1","8.1.1","NY_GDP_PCAP","SD                                                                          Growth rate of real GDP per capita","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","3.00","NA, 22","","","","","","","","","2.30","NA, 22","","","","","","","","","2.80","NA, 22","","","","","","","1.30","NA, 22","","","",""
"081002","8","8.10","8.10.2","FB_BNK_ACCSS","SD                                                                          Proportion of adults (15 years and older) with an account at a bank or other financial institution or with a mobile-money-service provider","01000000","World","False","False","False","Annual","Percent (Units)","Total","15+","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.60","NA","","","","","61.50","NA","","","",""
"090102","9","9.1","9.1.2","IS_TRP_FRGHT","SD                                                                          Freight volume, by air transport","01000000","World","False","False","False","Annual","Metric Tons (Millions)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","42 695.3","NA","","","","","","","","","56 185.4","NA","","","","","","","","","45 302.7","NA","","","","","","","48 327.3","NA","","","",""
"090102","9","9.1","9.1.2","IS_TRP_PSSGR","SD                                                                          Passenger volume, by air transport","01000000","World","False","False","False","Annual","Number (Millions)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","1 672.3","NA, 18","","","","","","","","","2 027.4","NA, 18","","","","","","","","","2 642.0","NA, 18","","","","","","","3 271.1","NA, 18","","","",""
"090201","9","9.2","9.2.1","NV_IND_MANF","SD                                                                          Manufacturing value added share in GDP at constant 2010 United States dollars","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.30","NA, 21, 67","","","","","","","","","15.80","NA, 21, 67","","","","","","","","","16.10","NA, 21, 67","",""
"090201","9","9.2","9.2.1","NV_IND_MANFPC","SD                                                                          Manufacturing value added per capita at constant 2010 United States dollars","01000000","World","False","False","False","Annual","Constant USD (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1,347.00","NA, 21, 68","","","","","","","","","1,493.00","NA, 21, 68","","","","","","","","","1,630.00","NA, 21, 68","",""
"090202","9","9.2","9.2.2","SL_TLF_MANF","SD                                                                          Manufacturing employment as a proportion of total employment","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","12.00","NA, 21, 67","","","","","","","","","11.90","NA, 21, 67","","","","","","","","","11.30","NA, 21, 67","","","","","11.10","NA, 21, 67","","","","","",""
"090401","9","9.4","9.4.1","EN_ATM_CO2","+                                                                          Emissions of carbon dioxide","01000000","World","False","False","False","Annual","Metric Tons (Units)","Total","Total","Total","Not available","20,612.72","NA, 13, 55","20,729.50","NA, 13, 55","20,683.75","NA, 13, 55","20,803.19","NA, 13, 55","20,924.07","NA, 13, 55","21,473.31","NA, 13, 55","21,983.58","NA, 13, 55","22,232.94","NA, 13, 55","22,382.08","NA, 13, 55","22,519.44","NA, 13, 55","23,325.79","NA, 13, 55","23,584.11","NA, 13, 55","23,944.66","NA, 13, 55","25,007.02","NA, 13, 55","26,190.37","NA, 13, 55","27,054.26","NA, 13, 55","27,865.38","NA, 13, 55","28,799.66","NA, 13, 55","28,889.23","NA, 13, 55","28,344.64","NA, 13, 55","29,859.89","NA, 13, 55","31,316.74","NA, 13, 55","31,523.59","NA, 13, 55","32,188.12","NA, 13, 55","","","","","",""
"090401","9","9.4","9.4.1","EN_ATM_CO2GDP","+                                                                          Emissions of carbon dioxide per unit of GDP (PPP)","01000000","World","False","False","False","Annual","kg CO2 equivalent per USD1 constant 2005 PPP GDP (Units)","Total","Total","Total","Not available","0.45","NA, 13, 56","0.45","NA, 13, 56","0.44","NA, 13, 56","0.44","NA, 13, 56","0.43","NA, 13, 56","0.42","NA, 13, 56","0.42","NA, 13, 56","0.40","NA, 13, 56","0.40","NA, 13, 56","0.39","NA, 13, 56","0.38","NA, 13, 56","0.38","NA, 13, 56","0.37","NA, 13, 56","0.38","NA, 13, 56","0.37","NA, 13, 56","0.37","NA, 13, 56","0.36","NA, 13, 56","0.35","NA, 13, 56","0.34","NA, 13, 56","0.34","NA, 13, 56","0.34","NA, 13, 56","0.34","NA, 13, 56","0.33","NA, 13, 56","0.33","NA, 13, 56","","","","","",""
"090501","9","9.5","9.5.1","GB_XPD_RSDV","SD                                                                          Research and development (R&D) expenditure as a proportion of GDP","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","1.53","NA, 17","","","","","","","","","1.54","NA, 17","","","","","","","","","1.63","NA, 17","","","","","1.70","NA, 17","","","","","",""
"090502","9","9.5","9.5.2","GB_POP_SCIERD","SD                                                                          Researchers (in full-time equivalent) per million inhabitants","01000000","World","False","False","False","Annual","Per million population (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","803.50","NA, 16","","","","","","","","","907.00","NA, 16","","","","","","","","","1,022.80","NA, 16","","","","","1,083.30","NA, 16","","","","","",""
"090801","9","9.c","9.c.1","IT_MOB_3GNTWK","SD                                                                          Proportion of population covered by a 3G mobile network","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.00","NA","","","",""
"090801","9","9.c","9.c.1","IT_MOB_NETWK","SD                                                                          Proportion of population covered by a mobile network","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.70","NA, 19","","","",""
"100401","10","10.4","10.4.1","SL_EMP_GTOTL","SD                                                                          Labour share of GDP, comprising wages and social protection transfers","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","56.50","NA, 86","","","","","","","","","54.60","NA, 86","","","","","","","","","54.90","NA, 86","","","","","","","","","55.00","NA, 86","",""
"101001","10","10.c","10.c.1","SI_RMT_COST","SD                                                                          Remittance costs as a proportion of the amount remitted","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.90","NA","9.00","NA","8.60","NA","8.20","NA","7.50","NA","",""
"110601","11","11.6","11.6.2","EN_ATM_PM25","SD                                                                          Annual mean levels of fine particulate matter (PM2.5) in cities (population weighted)","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.00","NA, 14, 57","","","",""
"120201","12","12.2","12.2.1","EN_MAT_FTPRPC","SD                                                                          Material footprint per capita","01000000","World","False","False","False","Annual","Metric Tons (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","8.00","NA, 59","","","","","","","","","9.10","NA, 59","","","","","","","","","10.10","NA, 59","","","","","","","","","","","",""
"120201","12","12.2","12.2.1","EN_MAT_FTPRPG","SD                                                                          Material footprint per unit of GDP","01000000","World","False","False","False","Annual","Kilograms (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","22.90","NA, 59","","","","","","","","","24.20","NA, 59","","","","","","","","","21.00","NA, 59","","","","","","","","","","","",""
"120201","12","12.2","12.2.1","EN_MAT_FTPRTN","SD                                                                          Material footprint","01000000","World","False","False","False","Annual","Metric Tons (Millions)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","48 772.8","NA, 60","","","","","","","","","5 9015.5","NA, 60","","","","","","","","","69 618.8","NA, 60","","","","","","","","","","","",""
"120202","12","12.2","12.2.2","EN_MAT_DOMCMPC","SD                                                                          Domestic material consumption per capita","01000000","World","False","False","False","Annual","Metric Tons (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","8.00","NA, 58","","","","","","","","","9.00","NA, 58","","","","","","","","","10.10","NA, 58","","","","","","","","","","","",""
"120202","12","12.2","12.2.2","EN_MAT_DOMCMPG","SD                                                                          Domestic material consumption per unit of GDP","01000000","World","False","False","False","Annual","Kilograms (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","1.20","NA, 58","","","","","","","","","1.30","NA, 58","","","","","","","","","1.30","NA, 58","","","","","","","","","","","",""
"120202","12","12.2","12.2.2","EN_MAT_DOMCMPT","SD                                                                          Domestic material consumption","01000000","World","False","False","False","Annual","Metric Tons (Millions)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","48 912.5","NA","","","","","","","","","60 231.4","NA","","","","","","","","","71 274.5","NA","","","","","","","","","","","",""
"120401","12","12.4","12.4.1","SG_HAZ_ALLCNV","+                                                                          Number of countries party to all three conventions on hazardous waste and other chemicals","01000000","World","False","False","False","Annual","Percent (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.30","NA, 70","","","","","","","","","","","","","","","","","","","77.70","NA, 70","",""
"120401","12","12.4","12.4.1","SG_HAZ_BASEL","+                                                                          Number of countries party to the Basel Convention on hazardous waste and other chemicals","01000000","World","False","False","False","Annual","Number (Units)","Total","Total","Total","Not available","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183.00","NA, 71"
